028 P	01/14/2022	09:00:00	ARL	CLP	N
029 V	01/14/2022	09:00:00	3	3
030 C	01/14/2022	09:03:17	Calibration: Observer 268; Recorder 272
031 S	01/14/2022	09:19:03	14	287	1.68	1	3	ARL	CLP	3	3		South
032 S	01/14/2022	09:24:49	15	288	1.95	0.8	3	ARL	CLP	3	3		South
033 S	01/14/2022	09:26:15	14	275	1.47	1.2	3	ARL	CLP	3	3		South
034 S	01/14/2022	09:33:22	15	273	1.68	1	4	ARL	CLP	3	3		South
035 S	01/14/2022	09:37:05	16	268	1.47	1.2	3	ARL	CLP	3	3		South
036 S	01/14/2022	09:54:44	17	278	1.57	1.1	1	ARL	CLP	3	3		South
037 S	01/14/2022	10:09:13	18	272	1.25	1.5	1	ARL	CLP	3	3		South
038 S	01/14/2022	10:11:41	18	265	1.25	1.5	1	ARL	CLP	3	3		South
039 S	01/14/2022	10:19:47	19	284	1.95	0.8	1	ARL	CLP	3	3		South
040 S	01/14/2022	10:24:41	20	254	1.04	1.9	1	ARL	CLP	3	3		South
041 S	01/14/2022	10:29:35	21	274	1.25	1.5	5	ARL	CLP	3	3		South
042 P	01/14/2022	10:30:00	AEH	ARL	N
043 V	01/14/2022	10:30:00	3	3
044 S	01/14/2022	10:34:29	19	262	1.68	1	1	AEH	ARL	3	3		South
045 S	01/14/2022	10:40:07	19	250	1.47	1.2	2	AEH	ARL	3	3		South
046 S	01/14/2022	10:50:41	22	279	1.47	1.2	2	AEH	ARL	3	3		South
047 C	01/14/2022	10:53:09	calibration PO:271; DR:269
048 S	01/14/2022	11:12:08	23	260	1.68	1	1	AEH	ARL	3	3	DR	South
049 S	01/14/2022	11:15:03	23	258	1.57	1.1	2	AEH	ARL	3	3	DR	South
050 S	01/14/2022	11:22:12	24	244	2.33	0.6	2	AEH	ARL	3	3		South
051 S	01/14/2022	11:44:11	25	282	1.47	1.2	2	AEH	ARL	3	3		South
052 S	01/14/2022	11:56:38	25	257	1.25	1.5	3	AEH	ARL	3	3		South
053 S	01/14/2022	11:57:08	26	257	2.33	0.6	3	AEH	ARL	3	3		South
054 P	01/14/2022	12:00:00	CLP	AEH	N
055 V	01/14/2022	12:00:00	3	3
056 C	01/14/2022	12:02:48	Calibration: PO 270; DR 272
057 S	01/14/2022	12:31:33	27	285	2.59	0.5	1	CLP	AEH	3	3		South
058 S	01/14/2022	12:35:15	28	267	2.92	0.4	1	CLP	AEH	3	3		South
059 S	01/14/2022	12:37:53	29	250	2.33	0.6	1	CLP	AEH	3	3		South
060 S	01/14/2022	12:45:25	30	280	1.68	1	1	CLP	AEH	3	3		South
061 S	01/14/2022	12:47:42	31	278	2.59	0.5	1	CLP	AEH	3	3		South
062 S	01/14/2022	12:52:46	30	270	1.47	1.2	1	CLP	AEH	3	3		South
063 S	01/14/2022	12:54:21	32	278	2.59	0.5	1	CLP	AEH	3	3	DR	South
064 S	01/14/2022	12:57:47	33	271	1.47	1.2	1	CLP	AEH	3	3		South
065 V	01/14/2022	13:01:41	2	2
066 S	01/14/2022	13:07:05	33	249	1.39	1.3	1	CLP	AEH	2	2		South
067 S	01/14/2022	13:16:09	34	284	1.68	1	1	CLP	AEH	2	2		South
068 S	01/14/2022	13:24:23	35	277	1.57	1.1	1	CLP	AEH	2	2		South
069 P	01/14/2022	13:30:00	ARL	CLP	N
070 V	01/14/2022	13:30:00	2	2
071 S	01/14/2022	13:41:49	36	284	1.68	1	2	ARL	CLP	2	2		South
072 S	01/14/2022	14:02:02	37	269	1.68	1	1	ARL	CLP	2	2		South
073 S	01/14/2022	14:09:57	37	254	1.47	1.2	2	ARL	CLP	2	2		South
074 S	01/14/2022	14:20:09	38	248	1.47	1.2	3	ARL	CLP	2	2		South
075 S	01/14/2022	14:45:12	39	242	1.08	1.8	1	ARL	CLP	2	2		South
076 S	01/14/2022	14:46:20	40	255	1.25	1.5	3	ARL	CLP	2	2		South
077 S	01/14/2022	14:47:07	41	279	1.68	1	1	ARL	CLP	2	2		South
078 P	01/14/2022	15:00:00	AEH	ARL	N
079 V	01/14/2022	15:00:00	2	2
080 V	01/14/2022	15:17:09	2	3
081 C	01/14/2022	15:30:45	calibration: PO:270; DR:269
082 S	01/14/2022	15:50:39	42	279	1.57	1.1	5	AEH	ARL	2	3		South
083 S	01/14/2022	16:05:13	43	260	1.19	1.6	4	AEH	ARL	2	3		South
084 S	01/14/2022	16:16:23	44	286	1.25	1.5	1	AEH	ARL	2	3		South
085 S	01/14/2022	16:19:12	44	278	1.13	1.7	2	AEH	ARL	2	3		South
086 S	01/14/2022	16:23:31	44	267	0.96	2.1	3	AEH	ARL	2	3		South
087 E	01/14/2022	16:30:00
